eventid,iyear,imonth,iday,country,country_txt,provstate,city,latitude,longitude,summary,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,corp1,target1,gname,motive,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weapdetail,nkill,nkillter,nwound,nwoundte,ishostkid,nhostkid,hostkidoutcome,hostkidoutcome_txt,nreleased,related
2.02E+11,2015,7,25,96,Ireland,Louth,Drogheda,53.717721,-6.355096,"07/25/2015: Assailants threw an incendiary device at a civilian residence in Drogheda town, County Louth, Ireland. No casualties were reported. No group claimed responsibility for the incident.",0,1,0,2,Armed Assault,14,Private Citizens & Property,Not Applicable,House,Unknown,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,A petrol bomb was used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,7,26,214,Ukraine,Donetsk,Opytne,48.09698,37.723386,"07/26/2015: Assailants opened fire on Ukrainian soldiers near Opytne village, Donetsk oblast, Ukraine. No casualties were reported. No group claimed responsibility for the incident; however, authorities attributed the attack to the Donetsk People's Republic.",0,1,0,2,Armed Assault,4,Military,Armed Forces of Ukraine,Anti-Terrorist Operation Soldiers,Donetsk People's Republic,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",Mortars and small arms were used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,7,27,75,Germany,Saxony,Freital,51.000867,13.651241,"07/27/2015: An explosive device detonated near the vehicle of a politician in Freital, Saxony, Germany. There were no reported casualties in the blast. No group claimed responsibility; however, sources attributed the attack to the Freital Group.",0,0,0,1,Assassination,2,Government (General),Government of Freital,Car of Councillor: Michael Richter,Freital Group,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,0,0,0,0,0,,,,,
2.02E+11,2015,7,27,214,Ukraine,Donetsk,Avdiivka,48.171161,37.70352,"07/27/2015: Assailants shelled the Avdiivka Coke Plant in Avdiivka area, Donetsk oblast, Ukraine. One civilian was killed in the attack. No group claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,1,Business,Adviivka Coke and Chemical Plant (AKHZ),Plant,Unknown,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",,1,0,0,0,0,,,,,
2.02E+11,2015,7,27,214,Ukraine,Donetsk,Svitlodarsk,48.464149,38.203726,"07/27/2015: Assailants shelled a power plant near Svitlodarsk area, Donetsk oblast, Ukraine. No casualties were reported. No group claimed responsibility for the attack.",0,1,0,3,Bombing/Explosion,21,Utilities,Unknown,Thermal Power Plant,Unknown,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",Several 152-mm artillery shells were used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,7,27,214,Ukraine,Lviv,Lviv,49.84803,24.024141,"07/27/2015: Assailants threw a Molotov cocktail at a Sberbank branch on Valova street, Lviv city, Lviv oblast, Ukraine. No casualties were reported. This was one of three attacks on Sberbank branches in the city on the same day. No group claimed responsibility for the incidents.",1,1,0,7,Facility/Infrastructure Attack,1,Business,Sberbank,Head Office,Unknown,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,A Molotov cocktail was used in the attack.,0,0,0,0,0,,,,,"201507270095, 201507270096, 201507270097"
2.02E+11,2015,7,27,214,Ukraine,Lviv,Lviv,49.864705,24.016476,"07/27/2015: Assailants smashed windows at a Sberbank branch on Vyacheslav Chornovol street, Lviv city, Lviv oblast, Ukraine. No casualties were reported. This was one of three attacks on Sberbank branches in the city on the same day. No group claimed responsibility for the incidents.",1,1,0,7,Facility/Infrastructure Attack,1,Business,Sberbank,Branch,Unknown,,13,Unknown,,,,0,0,0,0,0,,,,,"201507270096, 201507270095, 201507270097"
2.02E+11,2015,7,27,214,Ukraine,Lviv,Lviv,49.830358,24.031759,"07/27/2015: Assailants smashed windows at a Sberbank branch on Ivana Franka street, Lviv city, Lviv oblast, Ukraine. No casualties were reported. This was one of three attacks on Sberbank branches in the city on the same day. No group claimed responsibility for the incidents.",1,1,0,7,Facility/Infrastructure Attack,1,Business,Sberbank,Branch,Unknown,,13,Unknown,,,,0,0,0,0,0,,,,,"201507270097, 201507270095, 201507270096"
2.02E+11,2015,7,27,214,Ukraine,Donetsk,Shyrokyne,47.095103,37.814722,"07/27/2015: An explosive device detonated near a Special Monitoring Mission (SMM) patrol in Shyrokyne village, Donetsk oblast, Ukraine. The patrol leader was injured in the blast. No group claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,7,Government (Diplomatic),Organization for Security and Cooperation in Europe (OSCE): Special Monitoring Mission to Ukraine (SMM),Patrol,Unknown,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,0,0,1,0,0,,,,,
2.02E+11,2015,7,29,603,United Kingdom,Northern Ireland,Belfast,54.614577,-5.946156,"07/29/2015: Security forces discovered and defused a pipe bomb along Rosapenna street in Old Park neighborhood, Belfast, Northern Ireland, United Kingdom. No group claimed responsibility for the incident.",0,0,0,3,Bombing/Explosion,20,Unknown,Unknown,Unknown,Unknown,,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,A pipe bomb was used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,7,30,118,Macedonia,Skopje,Skopje,41.997413,21.428175,"07/30/2015: An assailant threw an explosive device at the parking lot of the Aerodrom police station in Aerodrom municipality, Skopje city, Macedonia. Three cars were damaged in the attack. No group claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,3,Police,Macedonian Police,Police Station,Unknown,,6,Explosives/Bombs/Dynamite,7,Grenade,,0,0,0,0,0,,,,,
2.02E+11,2015,8,1,603,United Kingdom,Northern Ireland,Strabane,54.820039,-7.455175,"08/01/2015: An explosive device was discovered and defused in a cemetery in Strabane, Northern Ireland, United Kingdom. Oglaigh na hEireann claimed responsibility for the attack and threatened those who utilize the group's name in order to gain an extortion.",0,0,0,3,Bombing/Explosion,3,Police,Police Service of Northern Ireland (PSNI),Patrols,Oglaigh na hEireann,Oglaigh na hEireann claimed responsibility for the incident and threatened those who utilize the group's name in order to gain an extortion.,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,An explosive device constructed from a mortar was used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,8,2,214,Ukraine,Luhansk,Stanytsia Luhanska,48.659121,39.473865,"08/02/2015: Assailants shelled the village of Stanytsya Luhanska, Luhansk oblast, Ukraine. There were no reported casualties in the attack; however, a gas pipeline and power lines were damaged. No group claimed responsibility; however, sources attributed the incident to the Luhansk People's Republic.",0,1,0,3,Bombing/Explosion,21,Utilities,Unknown,Gas Pipeline,Luhansk People's Republic,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",Artillery was used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,8,3,214,Ukraine,Kiev,Kiev,50.429741,30.44365,"08/03/2015: An explosive device detonated at the entrance of a Russian VTB bank branch in the Solomyansk neighborhood, Kiev city, Kiev oblast, Ukraine. There were no reported casualties, but the bank was damaged in the attack. No group claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,1,Business,VTB Bank,Branch,Unknown,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,0,0,0,0,0,,,,,
2.02E+11,2015,8,3,214,Ukraine,Odessa,Odessa,46.476703,30.748437,"08/03/2015: An explosive device detonated near the office of the non-governmental Odessa Self-Defense organization in Odessa city, Odessa oblast, Ukraine. There were no reported casualties in the attack, but the building sustained damage. No group claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,12,NGO,Odessa Self-Defense Organization,Office,Unknown,,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,A homemade explosive device was used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,8,3,214,Ukraine,Luhansk,Stanytsia Luhanska,48.661193,39.474139,"08/03/2015: Assailants attacked Ukrainian soldiers in and around Stanytsia Luhanska town, Luhansk oblast, Ukraine. Two soldiers were killed and one soldier was wounded in the attack. No group claimed responsibility; however, sources attributed the incident to the Luhansk People's Republic.",0,1,0,3,Bombing/Explosion,4,Military,Armed Forces of Ukraine,Soldiers,Luhansk People's Republic,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",Artillery was used in the attack.,2,0,1,0,0,,,,,
2.02E+11,2015,8,4,603,United Kingdom,Northern Ireland,Belfast,54.573881,-5.987147,"08/04/2015: Security forces discovered and disarmed an explosive device along Andersontown Road in Belfast, Northern Ireland, United Kingdom. No group claimed responsibility for the incident.",0,0,0,3,Bombing/Explosion,20,Unknown,Unknown,Unknown,Unknown,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,0,0,0,0,0,,,,,
2.02E+11,2015,8,4,603,United Kingdom,Northern Ireland,Belfast,54.623346,-5.930403,"08/04/2015: Assailants threw a petrol bomb at a ground floor apartment on Skegoneil Avenue in Belfast, Northern Ireland, United Kingdom. There were no reported casualties; however, the apartment was damaged. No group claimed responsibility for the incident.",0,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,Not Applicable,Apartment,Unknown,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,A petrol bomb was used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,8,4,96,Ireland,Kildare,Athy,52.991963,-6.985708,"08/04/2015: An explosive device was found and safely defused in Athy town, Kildare county, Ireland. No group claimed responsibility for the incident.",0,0,0,3,Bombing/Explosion,20,Unknown,Unknown,Unknown,Unknown,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,0,0,0,0,0,,,,,
2.02E+11,2015,8,6,603,United Kingdom,Northern Ireland,Belfast,54.5992,-5.899973,"08/06/2015: Assailants threw a petrol bomb at a car in East Belfast neighborhood, Belfast, Northern Ireland, United Kingdom. No casualties were reported. No group claimed responsibility for the incident.",0,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,Not Applicable,Car,Unknown,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,A petrol bomb was used in the attack.,0,0,0,0,0,,,,,
2.02E+11,2015,8,7,167,Russia,Moscow,Moscow,55.716922,37.79328,"08/07/2015: Assailants attacked and stabbed Khairiddin Abdullah near Ryazansky Prospekt metro station in Moscow city, Russia. Abdullah, a Tajik Muslim cleric, was wounded in the attack. No group claimed responsibility for the incident.",0,1,0,2,Armed Assault,15,Religious Figures/Institutions,Unknown,Cleric: Khairiddin Abdullah,Unknown,"The specific motive is unknown; however, sources noted that Khairiddin Abdullah was critical of the Islamic State of Iraq and the Levant (ISIL).",9,Melee,23,Knife or Other Sharp Object,Knives were used in the attack.,0,0,1,0,0,,,,,
2.02E+11,2015,8,9,214,Ukraine,Donetsk,Donetsk,48.011886,37.808211,"08/09/2015: Assailants torched Organization for Security and Cooperation in Europe (OSCE) vehicles in Donetsk city, Donetsk oblast, Ukraine. At least four vehicles were damaged in the attack. No group claimed responsibility for the incident; however, authorities attributed the attack to the Donetsk People's Republic, which denied involvement.",0,1,0,7,Facility/Infrastructure Attack,7,Government (Diplomatic),Organization for Security and Cooperation in Europe (OSCE): Special Monitoring Mission to Ukraine (SMM),Armored Vehicles,Donetsk People's Republic,,8,Incendiary,18,Arson/Fire,,0,0,0,0,0,,,,,
2.02E+11,2015,8,9,214,Ukraine,Donetsk,Horlivka,48.3071,38.029633,"08/09/2015: Assailants shelled areas military positions near Horlivka city, Donetsk oblast, Ukraine. Ten soldiers and three civilians, including two children, were injured in the attack. No group claimed responsibility for the incident; however, authorities attributed the attack to the Donetsk People's Republic, which denied involvement.",0,1,0,3,Bombing/Explosion,4,Military,Armed Forces of Ukraine,Soldiers,Donetsk People's Republic,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",,1,0,13,0,0,,,,,
2.02E+11,2015,8,9,167,Russia,Chechnya,Unknown,43.363693,45.684256,"08/09/2015: An explosive device detonated targeting soldiers in Chechnya, Russia. One soldier was killed and two others were injured in the blast. No group claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,4,Military,Russian Armed Forces,Soldiers,Unknown,,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,A homemade explosive device was used in the attack.,1,0,2,0,0,,,,,
2.02E+11,2015,8,10,214,Ukraine,Donetsk,Starohnativka,47.539638,37.776423,"08/10/2015: Assailants attacked Ukrainian soldiers with artillery and tanks near Starohnativka, Donetsk oblast, Ukraine. At least seven Ukrainian soldiers were killed and 30 Ukrainian soldiers were wounded, and 136 assailants were killed. The Donetsk People's Republic claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,4,Military,Ukrainian Army,Soldiers,Donetsk People's Republic,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)","Tanks, armored personnel carriers, 122-mm artillery, and Grad multiple rocket launchers were used in the attack.",143,136,30,,0,,,,,
2.02E+11,2015,8,10,214,Ukraine,Donetsk,Holmivsky,48.401155,38.085822,"08/10/2015: Assailants shelled the Holmivsky village, Donetsk oblast, Ukraine. There were no reported casualties in the attack. No group claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Holmivsky Village,Village,Unknown,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",,0,0,0,0,0,,,,,
2.02E+11,2015,8,11,214,Ukraine,Donetsk,Avdiivka,48.146117,37.748417,"08/11/2015: Assailants shelled Avdiivka town, Donetsk oblast, Ukraine. One civilian was wounded and a gas pipeline was damaged. No group claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,21,Utilities,Unknown,Gas Pipeline,Unknown,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",A missile was used in the attack.,0,0,1,0,0,,,,,
2.02E+11,2015,8,11,214,Ukraine,Donetsk,Starohnativka,47.539638,37.776898,"08/11/2015: Assailants shelled Ukrainian soldiers in Starohnativka village, Donetsk oblast, Ukraine. There were no reported casualties in the attack. This was one of three attacks in the same area on this day. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Donetsk People's Republic.",1,1,0,3,Bombing/Explosion,4,Military,Armed Forces of Ukraine,Soldiers,Donetsk People's Republic,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",Missiles and 152-mm artillery were used in the attack.,0,0,0,0,0,,,,,"201508110037, 201508110042, 201508110043"
2.02E+11,2015,8,11,214,Ukraine,Donetsk,Starohnativka,47.540119,37.776898,"08/11/2015: Assailants shelled Ukrainian soldiers in Starohnativka village, Donetsk oblast, Ukraine. There were no reported casualties in the attack. This was one of three attacks in the same area on this day. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Donetsk People's Republic.",1,1,0,3,Bombing/Explosion,4,Military,Armed Forces of Ukraine,Soldiers,Donetsk People's Republic,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",Missiles and 152-mm artillery were used in the attack.,0,0,0,0,0,,,,,"201508110042, 201508110037, 201508110043"
2.02E+11,2015,8,11,214,Ukraine,Donetsk,Starohnativka,47.540119,37.776898,"08/11/2015: Assailants shelled Ukrainian soldiers in Starohnativka village, Donetsk oblast, Ukraine. There were no reported casualties in the attack. This was one of three attacks in the same area on this day. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Donetsk People's Republic.",1,1,0,3,Bombing/Explosion,4,Military,Armed Forces of Ukraine,Soldiers,Donetsk People's Republic,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",Missiles and 152-mm artillery were used in the attack.,0,0,0,0,0,,,,,"201508110043, 201508110037, 201508110042"
